blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
2,26,experiment,11,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742632.4484098,,,,,,,,,,3843.7796680927277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3842.292888879776,None,3843.2831571102142,None,2,1,0.3517601490020752,3843.2831571102142,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,27,experiment,11,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742634.1027713,,,,,,,,,,3845.4348158836365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3844.0092899799347,None,3844.999685049057,None,2,1,0.32987499237060547,3844.999685049057,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,28,experiment,11,sitting,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742635.81699,,,,,,,,,,3847.1484479904175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3845.664556980133,None,3846.655154943466,None,1,1,0.3745090961456299,3846.655154943466,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,29,experiment,11,sitting,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742637.530292,,,,,,,,,,3848.861366033554,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3847.378226995468,None,3848.3682339191437,None,2,1,0.35854601860046387,3848.3682339191437,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,30,experiment,11,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742639.1845825,,,,,,,,,,3850.5165660381317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3849.091150999069,None,3850.0822930336,None,2,1,0.3333930969238281,3850.0822930336,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,31,experiment,11,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742640.780532,,,,,,,,,,3852.11199593544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3850.7460820674896,None,3851.73721909523,None,1,1,0.26735401153564453,3851.73721909523,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,32,experiment,11,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742642.614517,,,,,,,,,,3853.9455490112305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3852.3414940834045,None,3853.332449913025,None,2,1,0.4883852005004883,3853.332449913025,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,33,experiment,11,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742644.2107685,,,,,,,,,,3855.5422608852386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3854.175649881363,None,3855.165958881378,None,1,1,0.23168492317199707,3855.165958881378,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,34,experiment,11,sitting,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742645.9250534,,,,,,,,,,3857.2571079730988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3855.772062063217,None,3856.763118982315,None,2,1,0.39129209518432617,3856.763118982315,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,35,experiment,11,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742647.9347804,,,,,,,,,,3859.266660928726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857.4865639209747,None,3858.476474046707,None,2,1,0.6500608921051025,3858.476474046707,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,36,experiment,11,sitting,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742649.7667723,,,,,,,,,,3861.098107099533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3859.496243953705,None,3860.4864859580994,None,1,1,0.5075681209564209,3860.4864859580994,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,37,experiment,11,sitting,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742651.4221427,,,,,,,,,,3862.7542700767517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3861.3281450271606,None,3862.31924700737,None,1,1,0.31668591499328613,3862.31924700737,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,38,experiment,11,sitting,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742653.0782,,,,,,,,,,3864.409553050995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3862.9839448928833,None,3863.975560903549,None,2,1,0.33101606369018555,3863.975560903549,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,39,experiment,11,sitting,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742654.791975,,,,,,,,,,3866.1240050792694,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3864.6390569210052,None,3865.6298038959503,None,2,1,0.3618128299713135,3865.6298038959503,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,40,experiment,11,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742656.5118344,,,,,,,,,,3867.84291100502,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3866.353707075119,None,3867.3452310562134,None,1,1,0.3433198928833008,3867.3452310562134,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,41,experiment,11,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742658.1669343,,,,,,,,,,3869.498945951462,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3868.0730130672455,None,3869.063873052597,None,1,1,0.31441497802734375,3869.063873052597,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,42,experiment,11,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742659.7637498,,,,,,,,,,3871.0957889556885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3869.7288370132446,None,3870.7202649116516,None,1,1,0.24806714057922363,3870.7202649116516,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,43,experiment,11,sitting,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742661.4193933,,,,,,,,,,3872.7513399124146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3871.3253920078278,None,3872.3162410259247,None,1,1,0.29822301864624023,3872.3162410259247,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,44,experiment,11,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742663.1928575,,,,,,,,,,3874.525146961212,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3872.98100399971,None,3873.9714710712433,None,1,1,0.43532800674438477,3873.9714710712433,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,45,experiment,11,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742664.906667,,,,,,,,,,3876.2386169433594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3874.754797935486,None,3875.7448649406433,None,1,1,0.35054707527160645,3875.7448649406433,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,46,experiment,11,sitting,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742666.620215,,,,,,,,,,3877.9523038864136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3876.4680440425873,None,3877.458065032959,None,1,1,0.3533339500427246,3877.458065032959,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,47,experiment,11,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742668.3339922,,,,,,,,,,3879.665899038315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3878.1819570064545,None,3879.1719489097595,None,1,1,0.37042999267578125,3879.1719489097595,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,48,experiment,11,sitting,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742669.933023,,,,,,,,,,3881.2641019821167,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3879.8954470157623,None,3880.886172056198,None,2,1,0.2484438419342041,3880.886172056198,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
2,49,experiment,11,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742671.6497476,,,,,,,,,,3882.9811840057373,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3881.4939799308777,None,3882.484853029251,None,1,1,0.3565061092376709,3882.484853029251,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
3,1,experiment,11,sitting,buffer,buffer,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742684.171295,,,,,,,,,,3895.503982067108,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3883.211613893509,None,2,2.35433292388916,3883.211613893509,None,3885.648232936859,None,2,8.358042001724243,3885.648232936859,None,3894.135454893112,None,3895.1273629665375,None,1,1,0.25928807258605957,3895.1273629665375,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
3,2,experiment,11,sitting,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742685.8325489,,,,,,,,,,3897.1637570858,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3895.733824968338,None,3896.724981069565,None,2,1,0.30930399894714355,3896.724981069565,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
3,3,experiment,11,sitting,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742687.4866593,,,,,,,,,,3898.8188490867615,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897.393539905548,None,3898.384119987488,None,2,1,0.32412195205688477,3898.384119987488,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
3,4,experiment,11,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742689.2603674,,,,,,,,,,3900.592674970627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3899.048625946045,None,3900.0392410755157,None,2,1,0.4631388187408447,3900.0392410755157,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
3,5,experiment,11,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742690.9775212,,,,,,,,,,3902.309562921524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900.822755098343,None,3901.8151359558105,None,2,1,0.3493201732635498,3901.8151359558105,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
3,6,experiment,11,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742692.6904304,,,,,,,,,,3904.0223701000214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3902.5390470027924,None,3903.5286300182343,None,2,1,0.3677949905395508,3903.5286300182343,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
3,7,experiment,11,sitting,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742694.345839,,,,,,,,,,3905.676899909973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3904.251879930496,None,3905.2424969673157,None,1,1,0.2802000045776367,3905.2424969673157,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
3,8,experiment,11,sitting,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742696.2421165,,,,,,,,,,3907.573152065277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3905.906362056732,None,3906.8972079753876,None,2,1,0.5362541675567627,3906.8972079753876,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
